"Date","Price","Open","High","Low","Vol.","Change %"
"02/24/2022","264.89","266.06","268.79","261.37","9.80M","-4.84%"
"02/23/2022","278.36","273.48","278.76","271.53","5.65M","3.56%"
"02/22/2022","268.79","273.48","273.48","264.11","7.91M","-3.44%"
"02/21/2022","278.36","274.46","284.23","273.87","6.57M","-0.70%"
"02/18/2022","280.32","285.59","290.67","277.97","4.57M","-2.84%"
"02/17/2022","288.52","285.79","289.50","283.64","2.94M","-0.61%"
"02/16/2022","290.28","289.11","292.23","286.76","3.22M","2.34%"
"02/15/2022","283.64","283.64","286.76","281.68","2.17M","0.28%"
"02/14/2022","282.86","281.30","286.37","280.12","3.64M","-3.01%"
"02/11/2022","291.65","293.99","293.99","288.52","3.27M","-1.06%"
"02/10/2022","294.77","296.92","297.70","288.72","4.34M","1.27%"
"02/09/2022","291.06","285.98","293.60","285.59","5.53M","4.34%"
"02/08/2022","278.95","281.30","282.27","276.02","5.64M","-2.26%"
"02/07/2022","285.40","281.30","286.76","278.76","6.89M","2.60%"
"02/04/2022","278.17","279.93","281.10","272.50","7.17M","1.86%"
"01/31/2022","273.09","267.62","277.39","263.71","7.61M","5.11%"
"01/28/2022","259.81","256.88","264.69","252.97","10.02M","-3.20%"
"01/27/2022","268.40","270.55","270.94","262.93","8.08M","-3.51%"
"01/26/2022","278.17","276.02","280.32","272.50","4.92M","1.50%"
"01/25/2022","274.07","273.48","276.61","268.79","8.27M","-2.97%"
"01/24/2022","282.47","283.25","285.59","281.49","7.56M","-5.55%"
"01/21/2022","299.07","294.97","301.02","291.65","9.27M","2.13%"
"01/20/2022","292.82","277.39","296.14","276.61","12.17M","6.54%"
"01/19/2022","274.85","279.34","282.86","273.87","8.37M","0.86%"
"01/18/2022","272.50","280.32","283.25","269.96","4.45M","-1.69%"
"01/17/2022","277.19","278.17","278.36","273.87","3.05M","-1.11%"
"01/14/2022","280.32","273.68","280.71","270.55","6.66M","-2.11%"
"01/13/2022","286.37","291.26","293.21","283.64","7.18M","-3.93%"
"01/12/2022","298.09","291.84","298.88","288.13","14.84M","10.98%"
"01/11/2022","268.60","267.23","271.92","264.30","7.02M","1.78%"
"01/10/2022","263.91","262.54","265.86","258.83","4.72M","0.52%"
"01/07/2022","262.54","258.44","263.71","254.14","9.72M","4.75%"
"01/06/2022","250.63","242.23","251.80","241.45","11.42M","4.14%"
"01/05/2022","240.66","245.16","246.72","239.30","12.72M","-7.16%"
"01/04/2022","259.22","260.78","261.96","254.73","4.00M","-1.85%"
"01/03/2022","264.11","269.77","271.53","262.93","2.53M","-1.31%"
"12/31/2021","267.62","268.60","271.53","265.86","5.38M","5.47%"
"12/30/2021","253.75","251.41","258.24","250.82","5.91M","1.80%"
"12/29/2021","249.26","253.95","253.95","248.67","5.63M","-2.15%"
"12/28/2021","254.73","256.88","259.61","251.41","5.52M","-0.15%"
"12/24/2021","255.12","261.37","262.93","254.14","6.23M","0.62%"
"12/23/2021","253.56","255.31","257.85","242.23","21.93M","-7.02%"
"12/22/2021","272.70","280.71","280.71","269.18","6.76M","2.12%"
"12/21/2021","267.04","260.59","270.36","257.66","7.50M","1.64%"
"12/20/2021","262.74","267.23","272.50","260.20","5.66M","-4.00%"
"12/17/2021","273.68","281.30","281.30","271.53","10.07M","-3.51%"
"12/16/2021","283.64","283.64","285.01","277.00","6.35M","-3.01%"
"12/15/2021","292.43","295.55","296.73","290.28","3.76M","-1.64%"
"12/14/2021","297.31","297.90","300.05","295.36","4.41M","-2.00%"
"12/13/2021","303.37","308.25","315.48","302.98","5.24M","-0.51%"
"12/10/2021","304.93","303.76","309.03","303.56","3.09M","0.39%"
"12/09/2021","303.76","301.81","308.64","301.42","4.87M","1.30%"
"12/08/2021","299.85","299.85","305.13","297.12","5.09M","0.00%"
"12/07/2021","299.85","293.02","302.98","288.91","13.90M","0.33%"
"12/06/2021","298.88","302.59","304.74","295.95","15.78M","-4.85%"
"12/03/2021","314.11","323.88","323.88","307.86","16.50M","-5.96%"
"12/02/2021","334.04","328.18","336.97","328.18","6.03M","0.18%"
"12/01/2021","333.45","325.44","335.80","324.66","8.81M","0.47%"
"11/30/2021","331.89","336.97","337.75","324.47","8.39M","-3.08%"
"11/29/2021","342.44","341.85","347.32","338.14","5.96M","1.33%"
"11/26/2021","337.94","344.20","344.39","336.77","3.67M","-2.37%"
"11/25/2021","346.15","344.00","346.93","338.53","3.90M","0.57%"
"11/24/2021","344.20","341.27","346.73","339.31","4.61M","-0.68%"
"11/23/2021","346.54","336.97","349.47","336.19","11.14M","-1.22%"
"11/22/2021","350.84","355.52","356.50","346.15","7.48M","1.93%"
"11/19/2021","344.20","331.11","344.20","328.37","12.40M","9.10%"
"11/18/2021","315.48","316.46","317.82","313.53","2.90M","-3.58%"
"11/17/2021","327.20","327.01","329.15","323.10","2.79M","-0.89%"
"11/16/2021","330.13","324.27","330.13","321.14","3.79M","0.66%"
"11/15/2021","327.98","327.01","329.93","324.86","4.10M","1.88%"
"11/12/2021","321.93","321.34","323.10","317.43","6.68M","5.17%"
"11/11/2021","306.10","295.95","307.27","293.02","3.77M","1.75%"
"11/10/2021","300.83","295.16","301.81","289.30","1.98M","2.12%"
"11/09/2021","294.58","296.14","296.92","290.48","2.73M","-1.31%"
"11/08/2021","298.48","298.09","298.88","293.99","2.62M","-1.36%"
"11/05/2021","302.59","307.08","308.64","301.02","3.08M","-4.32%"
"11/04/2021","316.26","311.18","317.24","309.62","2.71M","2.34%"
"11/03/2021","309.03","307.67","312.16","304.35","3.07M","0.70%"
"11/02/2021","306.89","312.94","314.11","304.54","3.22M","2.55%"
"11/01/2021","299.27","297.12","299.46","294.38","2.36M","-1.29%"
"10/29/2021","303.17","304.74","306.30","300.83","1.94M","-0.70%"
"10/28/2021","305.32","307.67","308.84","303.17","2.44M","0.00%"
"10/27/2021","305.32","311.77","311.77","303.76","3.15M","-3.99%"
"10/26/2021","318.02","318.41","319.78","314.89","1.75M","0.18%"
"10/25/2021","317.43","317.43","320.36","314.89","2.00M","0.00%"
"10/22/2021","317.43","319.39","320.56","315.87","4.07M","-0.61%"
"10/21/2021","319.39","324.27","325.05","316.07","4.12M","-1.27%"
"10/20/2021","323.49","320.36","327.01","319.19","4.97M","2.54%"
"10/19/2021","315.48","310.40","315.48","309.62","2.86M","1.64%"
"10/18/2021","310.40","309.62","310.99","303.17","3.63M","0.95%"
"10/15/2021","307.47","307.67","309.62","303.56","4.59M","3.42%"
"10/12/2021","297.31","298.29","302.39","293.41","3.94M","-2.31%"
"10/11/2021","304.35","297.90","305.71","297.51","5.22M","5.20%"
"10/08/2021","289.30","294.38","294.38","286.96","5.11M","2.14%"
"10/07/2021","283.25","272.50","284.62","271.53","5.09M","6.15%"
"10/06/2021","266.84","270.75","273.48","265.86","3.19M","-0.87%"
"10/05/2021","269.18","262.74","269.96","261.76","5.38M","0.36%"
"10/04/2021","268.21","269.57","271.92","262.74","6.64M","-3.04%"
"09/30/2021","276.61","274.65","280.90","269.57","8.54M","-3.61%"
"09/29/2021","286.96","284.23","287.55","280.12","5.12M","-1.80%"
"09/28/2021","292.23","290.87","294.97","288.13","3.96M","2.33%"
"09/27/2021","285.59","286.57","293.80","284.62","4.63M","0.07%"
"09/24/2021","285.40","289.50","292.04","284.42","3.28M","-1.42%"
"09/23/2021","289.50","293.02","295.95","286.37","3.64M","1.93%"
"09/21/2021","284.03","283.05","287.55","278.36","3.74M","-1.29%"
"09/20/2021","287.74","293.80","294.19","284.42","4.05M","-4.16%"
"09/17/2021","300.24","289.89","301.61","288.91","7.71M","4.63%"
"09/16/2021","286.96","288.13","291.45","284.03","4.84M","-0.41%"
"09/15/2021","288.13","295.95","297.12","285.98","7.20M","-5.93%"
"09/14/2021","306.30","310.60","310.60","303.76","5.52M","0.13%"
"09/13/2021","305.91","307.67","307.67","300.05","4.93M","-2.49%"
"09/10/2021","313.72","305.71","313.72","304.15","5.85M","5.24%"
"09/09/2021","298.09","312.55","312.55","296.14","5.49M","-5.63%"
"09/08/2021","315.87","310.60","318.21","310.60","4.57M","1.89%"
"09/07/2021","310.01","310.60","315.87","308.25","4.03M","0.32%"
"09/06/2021","309.03","301.61","309.42","300.24","2.52M","1.35%"
"09/03/2021","304.93","307.86","309.23","301.61","3.37M","-0.89%"
"09/02/2021","307.67","307.67","313.33","303.95","5.35M","1.16%"
"09/01/2021","304.15","299.85","306.69","298.48","5.55M","1.63%"
"08/31/2021","299.27","291.45","299.27","287.35","4.06M","2.68%"
"08/30/2021","291.45","291.06","297.51","287.94","4.25M","-2.10%"
"08/27/2021","297.70","292.04","299.46","291.45","7.79M","2.76%"
"08/26/2021","289.70","291.06","291.84","284.23","5.46M","0.88%"
"08/25/2021","287.15","288.13","299.66","281.68","14.84M","5.00%"
"08/24/2021","273.48","250.24","277.39","250.24","12.39M","14.94%"
"08/23/2021","237.93","241.45","248.28","235.19","5.68M","0.91%"
"08/20/2021","235.78","240.27","241.25","230.90","5.83M","-2.11%"
"08/19/2021","240.86","247.50","251.02","239.10","4.82M","-2.68%"
"08/18/2021","247.50","244.96","250.43","244.38","4.65M","1.36%"
"08/17/2021","244.18","253.75","253.95","239.49","7.83M","-5.16%"
"08/16/2021","257.46","264.69","266.64","255.90","4.22M","-3.80%"
"08/13/2021","267.62","267.23","273.29","266.06","3.92M","-0.80%"
"08/12/2021","269.77","271.53","273.29","267.62","3.87M","-1.92%"
"08/11/2021","275.04","273.48","279.34","270.94","2.95M","-1.26%"
"08/10/2021","278.56","271.72","279.73","270.16","3.44M","4.32%"
"08/09/2021","267.04","263.71","270.55","260.78","3.74M","-1.09%"
"08/06/2021","269.96","266.64","271.53","263.32","2.63M","1.02%"
"08/05/2021","267.23","270.94","274.65","266.64","2.19M","-1.37%"
"08/04/2021","270.94","265.67","276.22","264.89","3.84M","0.58%"
"08/03/2021","269.38","279.15","279.15","264.89","6.51M","-0.50%"
"08/02/2021","270.75","272.70","272.70","263.91","3.94M","0.22%"
"07/30/2021","270.16","269.57","271.14","264.11","5.42M","-2.33%"
"07/29/2021","276.61","265.67","276.61","262.35","11.73M","12.83%"
"07/28/2021","245.16","245.35","249.06","235.58","10.38M","3.72%"
"07/27/2021","236.37","251.99","256.49","232.65","16.52M","-9.43%"
"07/26/2021","260.98","272.70","272.70","260.59","9.40M","-7.80%"
"07/23/2021","283.05","290.08","290.28","281.30","2.39M","-1.83%"
"07/22/2021","288.33","284.42","289.70","284.42","2.70M","3.14%"
"07/21/2021","279.54","279.93","282.47","276.22","2.17M","-0.56%"
"07/20/2021","281.10","281.30","285.79","279.93","2.06M","-0.62%"
"07/19/2021","282.86","285.79","286.57","281.30","3.14M","-2.82%"
"07/16/2021","291.06","291.45","293.02","288.33","3.12M","0.34%"
"07/15/2021","290.08","288.33","292.63","286.18","4.57M","0.41%"
"07/14/2021","288.91","290.67","291.84","287.74","6.93M","1.65%"
"07/13/2021","284.23","278.36","287.74","276.41","5.78M","3.41%"
"07/12/2021","274.85","277.39","279.34","273.29","4.72M","0.86%"
"07/09/2021","272.50","268.60","273.68","262.74","5.78M","0.87%"
"07/08/2021","270.16","272.50","275.24","269.57","6.94M","-3.62%"
"07/07/2021","280.32","277.00","280.71","275.04","6.44M","-2.11%"
"07/06/2021","286.37","285.20","288.33","282.47","1.87M","0.41%"
"07/05/2021","285.20","288.33","290.28","283.05","4.96M","-2.93%"
"07/02/2021","293.80","297.51","297.51","290.28","6.98M","-1.51%"
"06/30/2021","298.29","302.39","302.39","297.31","5.43M","1.13%"
"06/29/2021","294.97","293.41","300.44","293.02","6.53M","0.60%"
"06/28/2021","293.21","292.04","297.90","292.04","4.27M","1.76%"
"06/25/2021","288.13","284.42","289.89","283.64","6.19M","3.07%"
"06/24/2021","279.54","279.34","281.68","277.39","3.81M","0.07%"
"06/23/2021","279.34","278.17","281.10","277.39","4.27M","2.58%"
"06/22/2021","272.31","273.48","275.43","271.14","2.45M","-0.43%"
"06/21/2021","273.48","271.53","273.68","269.18","5.32M","-2.23%"
"06/18/2021","279.73","278.36","282.86","277.39","7.18M","3.54%"
"06/17/2021","270.16","268.79","275.63","268.79","2.98M","1.02%"
"06/16/2021","267.42","269.57","270.16","266.25","4.40M","-0.80%"
"06/15/2021","269.57","271.53","271.92","267.82","4.72M","-1.15%"
"06/11/2021","272.70","272.50","273.48","270.75","4.84M","-1.48%"
"06/10/2021","276.80","274.85","278.95","273.68","2.45M","0.71%"
"06/09/2021","274.85","277.97","278.17","273.48","4.88M","-2.29%"
"06/08/2021","281.30","285.20","285.20","278.36","2.66M","-0.41%"
"06/07/2021","282.47","283.64","285.20","279.54","3.30M","-2.10%"
"06/04/2021","288.52","287.15","291.84","284.03","3.27M","-0.14%"
"06/03/2021","288.91","291.26","293.02","287.55","3.17M","-1.33%"
"06/02/2021","292.82","296.53","298.68","291.65","6.52M","0.67%"
"06/01/2021","290.87","287.15","292.04","286.37","5.99M","2.27%"
"05/31/2021","284.42","279.73","285.20","278.95","3.62M","3.12%"
"05/28/2021","275.83","280.12","280.12","274.46","3.43M","-0.70%"
"05/27/2021","277.78","278.36","279.54","276.02","3.50M","-1.11%"
"05/26/2021","280.90","279.34","284.23","278.95","3.71M","0.91%"
"05/25/2021","278.36","271.72","279.54","270.55","4.42M","0.92%"
"05/24/2021","275.83","275.83","276.02","270.36","5.56M","-2.22%"
"05/21/2021","282.08","285.01","285.79","281.49","8.73M","2.85%"
"05/20/2021","274.26","268.99","278.36","268.99","8.53M","3.69%"
"05/18/2021","264.49","263.32","265.28","260.59","4.42M","1.88%"
"05/17/2021","259.61","258.64","260.78","255.51","9.11M","-0.89%"
"05/14/2021","261.96","258.64","262.15","254.92","9.95M","-3.04%"
"05/13/2021","270.16","272.50","273.29","268.60","3.43M","-3.42%"
"05/12/2021","279.73","272.31","280.32","272.11","5.22M","5.22%"
"05/11/2021","265.86","267.62","268.60","261.17","8.98M","-5.22%"
"05/10/2021","280.51","287.74","288.13","277.00","4.60M","-1.85%"
"05/07/2021","285.79","290.08","292.82","285.20","2.85M","-0.95%"
"05/06/2021","288.52","289.70","292.82","286.76","3.17M","-0.20%"
"05/05/2021","289.11","288.33","290.48","286.37","2.70M","-1.60%"
"05/04/2021","293.80","290.08","295.55","290.08","1.85M","0.67%"
"05/03/2021","291.84","292.04","294.97","290.48","3.00M","0.00%"
"04/30/2021","291.84","294.97","294.97","290.28","3.62M","-2.67%"
"04/29/2021","299.85","302.39","303.56","298.09","2.53M","0.79%"
"04/28/2021","297.51","298.88","304.74","294.19","5.97M","2.21%"
"04/27/2021","291.06","292.04","293.02","288.91","2.99M","-0.40%"
"04/26/2021","292.23","291.06","296.53","291.06","4.65M","0.74%"
"04/23/2021","290.08","288.13","291.45","286.37","3.23M","1.92%"
"04/22/2021","284.62","284.23","288.13","281.68","4.03M","1.46%"
"04/21/2021","280.51","283.05","283.25","277.39","12.48M","-3.62%"
"04/20/2021","291.06","291.26","293.99","289.50","5.09M","-1.13%"
"04/19/2021","294.38","292.04","295.55","289.11","6.14M","-0.53%"
"04/16/2021","295.95","293.99","297.31","292.23","3.17M","0.66%"
"04/15/2021","293.99","295.95","296.14","291.06","4.92M","-1.63%"
"04/14/2021","298.88","296.34","300.63","296.14","5.48M","2.55%"
"04/13/2021","291.45","298.09","300.63","288.52","9.31M","-5.74%"
"04/12/2021","309.20","315.00","315.00","303.20","5.42M","-2.15%"
"04/09/2021","316.00","320.80","320.80","312.80","3.29M","-1.50%"
"04/08/2021","320.80","317.00","323.40","315.20","4.97M","-1.11%"
"04/07/2021","324.40","327.00","327.40","321.00","4.62M","-3.51%"
"04/01/2021","336.20","328.60","338.20","326.60","6.30M","4.41%"
"03/31/2021","322.00","326.00","327.40","321.20","3.80M","0.94%"
"03/30/2021","319.00","321.00","325.40","317.00","4.47M","1.79%"
"03/29/2021","313.40","317.00","320.20","310.00","3.93M","0.06%"
"03/26/2021","313.20","308.80","316.00","306.80","3.24M","1.75%"
"03/25/2021","307.80","308.00","309.20","298.00","7.89M","-3.57%"
"03/24/2021","319.20","325.00","327.80","316.20","5.46M","-1.18%"
"03/23/2021","323.00","333.00","333.00","320.00","2.89M","-1.52%"
"03/22/2021","328.00","326.20","333.60","326.20","2.64M","0.49%"
"03/19/2021","326.40","325.00","328.80","322.00","6.19M","-1.39%"
"03/18/2021","331.00","334.00","336.80","331.00","4.78M","0.61%"
"03/17/2021","329.00","329.00","333.00","324.00","3.64M","-0.60%"
"03/16/2021","331.00","331.60","336.80","328.60","5.67M","2.73%"
"03/15/2021","322.20","329.00","330.00","318.40","12.17M","-6.17%"
"03/12/2021","343.40","353.60","353.60","339.00","12.36M","-4.82%"
"03/11/2021","360.80","346.00","363.00","345.20","5.73M","5.68%"
"03/10/2021","341.40","347.00","348.20","339.40","5.85M","4.40%"
"03/09/2021","327.00","330.00","341.00","319.40","10.42M","-2.74%"
"03/08/2021","336.20","354.60","354.80","331.80","9.47M","-5.93%"
"03/05/2021","357.40","348.60","359.00","343.40","6.57M","-1.49%"
"03/04/2021","362.80","364.80","366.00","357.00","7.08M","-3.97%"
"03/03/2021","377.80","376.60","377.80","368.40","3.87M","0.00%"
"03/02/2021","377.80","384.40","388.60","375.20","6.21M","0.85%"
"03/01/2021","374.60","363.00","374.60","363.00","5.39M","4.06%"
"02/26/2021","360.00","356.80","365.40","353.60","7.60M","-4.76%"
"02/25/2021","378.00","378.00","383.40","369.20","5.00M","1.12%"
"02/24/2021","373.80","389.00","391.00","367.20","7.39M","-3.91%"
"02/23/2021","389.00","380.00","392.60","375.80","7.68M","-1.52%"
"02/22/2021","395.00","413.80","414.20","395.00","4.73M","-3.80%"
"02/19/2021","410.60","406.40","410.60","393.20","4.74M","-0.73%"
"02/18/2021","413.60","422.40","422.80","408.40","5.76M","-0.77%"
"02/17/2021","416.80","399.60","419.80","398.40","8.19M","6.44%"
"02/16/2021","391.60","393.00","394.80","388.00","4.53M","1.24%"
"02/11/2021","386.80","383.00","386.80","380.20","1.73M","0.73%"
"02/10/2021","384.00","376.00","386.00","375.60","6.12M","4.63%"
"02/09/2021","367.00","367.60","369.20","362.40","3.66M","-0.11%"
"02/08/2021","367.40","375.60","378.20","365.60","3.61M","-0.60%"
"02/05/2021","369.60","371.60","375.40","368.60","3.75M","0.43%"
"02/04/2021","368.00","370.00","371.80","359.80","5.70M","-2.54%"
"02/03/2021","377.60","373.20","382.20","368.40","6.31M","1.40%"
"02/02/2021","372.40","360.00","375.60","359.40","8.14M","5.50%"
"02/01/2021","353.00","344.40","355.80","344.00","5.50M","2.08%"
"01/29/2021","345.80","355.00","358.80","342.40","6.38M","-1.31%"
"01/28/2021","350.40","351.80","356.00","346.00","13.27M","-6.01%"
"01/27/2021","372.80","376.00","377.80","363.40","6.96M","-2.41%"
"01/26/2021","382.00","385.80","389.80","378.00","6.24M","-1.44%"
"01/25/2021","387.60","370.00","389.00","370.00","8.28M","6.13%"
"01/22/2021","365.20","370.00","373.80","363.60","3.97M","-1.30%"
"01/21/2021","370.00","371.00","377.80","366.00","7.78M","1.59%"
"01/20/2021","364.20","354.80","369.40","352.00","9.10M","3.35%"
"01/19/2021","352.40","350.00","359.80","350.00","7.20M","1.44%"
"01/18/2021","347.40","342.00","348.60","339.80","6.26M","-0.86%"
"01/15/2021","350.40","349.40","351.20","346.00","3.91M","-0.85%"
"01/14/2021","353.40","351.00","355.60","350.40","2.91M","1.96%"
"01/13/2021","346.60","345.40","347.40","343.60","4.91M","-1.76%"
"01/12/2021","352.80","350.40","358.00","350.40","3.23M","-0.23%"
"01/11/2021","353.60","353.00","357.60","351.00","4.91M","1.73%"
"01/08/2021","347.60","342.00","350.00","341.20","6.11M","-0.97%"
"01/07/2021","351.00","346.60","353.00","343.40","7.08M","-3.84%"
"01/06/2021","365.00","363.80","367.80","356.60","10.20M","7.73%"
"01/05/2021","338.80","335.40","340.80","333.80","3.24M","-1.40%"
"01/04/2021","343.60","340.20","346.00","336.60","4.31M","0.47%"
"12/31/2020","342.00","344.00","346.20","340.40","3.34M","1.24%"
"12/30/2020","337.80","331.40","338.00","330.20","5.29M","4.91%"
"12/29/2020","322.00","317.60","324.80","316.80","4.12M","1.13%"
"12/28/2020","318.40","323.00","323.80","315.00","6.21M","-2.15%"
"12/24/2020","325.40","326.00","333.60","321.00","4.75M","-2.28%"
"12/23/2020","333.00","320.60","336.80","318.40","9.68M","5.65%"
"12/22/2020","315.20","315.00","321.40","313.20","4.32M","0.57%"
"12/21/2020","313.40","318.00","318.20","313.20","5.91M","-2.18%"
"12/18/2020","320.40","321.00","322.00","316.80","11.89M","-0.80%"
"12/17/2020","323.00","317.00","324.00","316.60","6.07M","3.66%"
"12/16/2020","311.60","308.80","317.40","307.20","7.11M","1.70%"
"12/15/2020","306.40","309.00","310.20","302.20","11.09M","-2.79%"
"12/14/2020","315.20","321.00","322.80","313.40","6.72M","-1.56%"
"12/11/2020","320.20","319.00","324.40","318.00","7.59M","0.38%"
"12/10/2020","319.00","318.60","319.80","317.00","8.19M","-0.68%"
"12/09/2020","321.20","320.00","323.60","319.80","12.62M","-1.41%"
"12/08/2020","325.80","324.80","326.20","321.00","8.22M","-1.81%"
"12/07/2020","331.80","332.80","333.00","328.20","5.38M","-2.24%"
"12/04/2020","339.40","333.00","343.60","332.60","7.50M","2.41%"
"12/03/2020","331.40","330.00","332.80","327.80","4.84M","1.66%"
"12/02/2020","326.00","331.80","331.80","324.00","5.63M","-2.86%"
"12/01/2020","335.60","333.60","337.40","329.80","5.34M","-0.89%"
"11/30/2020","338.60","343.60","343.60","336.00","4.44M","-1.23%"
"11/27/2020","342.80","346.60","350.00","342.80","3.09M","-0.87%"
"11/26/2020","345.80","343.00","346.80","340.60","3.62M","0.82%"
"11/25/2020","343.00","349.00","352.40","339.60","5.53M","-1.49%"
"11/24/2020","348.20","352.80","354.00","345.80","5.55M","1.04%"
"11/23/2020","344.60","341.00","345.20","338.40","4.80M","2.56%"
"11/20/2020","336.00","332.00","339.40","330.60","5.11M","1.14%"
"11/19/2020","332.20","336.80","336.80","331.00","6.63M","-2.29%"
"11/18/2020","340.00","339.80","344.20","336.00","8.65M","-0.53%"
"11/17/2020","341.80","339.00","345.80","335.60","14.66M","-7.12%"
"11/16/2020","368.00","360.00","368.20","348.60","9.50M","5.63%"
"11/13/2020","348.40","335.00","348.40","332.20","10.22M","7.86%"
"11/12/2020","323.00","320.00","326.80","317.20","10.67M","7.67%"
"11/11/2020","300.00","309.80","314.80","300.00","16.95M","-9.20%"
"11/10/2020","330.40","335.00","340.60","323.00","17.31M","-8.78%"
"11/09/2020","362.20","365.00","365.20","357.80","4.80M","1.12%"
"11/06/2020","358.20","355.60","364.20","354.00","4.78M","-0.78%"
"11/05/2020","361.00","350.00","361.80","347.20","9.42M","9.39%"
"11/04/2020","330.00","318.80","337.60","317.60","9.29M","2.48%"
"11/03/2020","322.00","321.60","324.00","320.60","3.09M","0.50%"
"11/02/2020","320.40","317.00","322.40","315.00","2.33M","1.65%"
"10/30/2020","315.20","321.60","326.00","314.60","4.81M","-0.88%"
"10/29/2020","318.00","314.80","320.60","312.60","3.91M","-0.93%"
"10/28/2020","321.00","321.00","323.20","318.60","3.48M","1.45%"
"10/27/2020","316.40","313.40","318.20","312.20","2.09M","0.13%"
"10/23/2020","316.00","317.40","317.60","314.20","4.11M","-2.17%"
"10/22/2020","323.00","322.00","323.00","316.80","3.11M","0.06%"
"10/21/2020","322.80","321.00","326.00","320.20","3.38M","1.64%"
"10/20/2020","317.60","316.40","318.20","311.60","2.37M","0.19%"
"10/19/2020","317.00","318.60","321.20","314.60","2.20M","0.63%"
"10/16/2020","315.00","309.20","316.20","308.60","3.81M","1.16%"
"10/15/2020","311.40","316.00","316.00","310.00","5.08M","-3.89%"
"10/14/2020","324.00","323.20","324.00","319.40","5.31M","2.27%"
"10/12/2020","316.80","310.20","317.80","309.60","6.56M","2.92%"
"10/09/2020","307.80","305.00","309.20","302.00","6.34M","0.92%"
"10/08/2020","305.00","305.20","305.20","302.00","3.32M","-0.07%"
"10/07/2020","305.20","298.00","306.00","298.00","4.50M","2.21%"
"10/06/2020","298.60","297.20","299.20","296.40","2.58M","0.40%"
"10/05/2020","297.40","300.00","300.60","295.00","2.65M","1.23%"
"09/30/2020","293.80","292.60","298.40","291.20","4.19M","-0.47%"
"09/29/2020","295.20","297.00","297.00","292.60","3.65M","1.79%"
"09/28/2020","290.00","286.60","292.40","286.60","3.49M","2.76%"
"09/25/2020","282.20","284.60","286.00","279.80","3.83M","-2.15%"
"09/24/2020","288.40","288.00","292.00","285.20","2.96M","-1.37%"
"09/23/2020","292.40","291.60","296.00","290.20","2.31M","0.83%"
"09/22/2020","290.00","290.00","293.80","287.00","2.72M","0.97%"
"09/21/2020","287.20","291.00","292.80","287.00","1.95M","-1.58%"
"09/18/2020","291.80","289.00","293.40","288.00","2.59M","1.67%"
"09/17/2020","287.00","292.00","293.00","284.20","6.15M","-3.82%"
"09/16/2020","298.40","300.00","300.60","296.00","3.77M","-1.13%"
"09/15/2020","301.80","296.60","304.60","296.40","4.11M","2.72%"
"09/14/2020","293.80","292.80","295.20","292.00","4.21M","-0.41%"
"09/11/2020","295.00","291.80","296.40","289.00","3.92M","0.00%"
"09/10/2020","295.00","298.40","304.80","294.00","2.75M","-0.20%"
"09/09/2020","295.60","293.20","297.80","291.80","4.51M","-3.08%"
"09/08/2020","305.00","310.00","310.20","296.40","3.36M","-0.26%"
"09/07/2020","305.80","306.80","314.00","302.40","4.11M","-0.65%"
"09/04/2020","307.80","305.00","309.60","300.00","10.78M","-4.76%"
"09/03/2020","323.20","323.00","328.20","320.20","6.03M","-2.65%"
"09/02/2020","332.00","326.00","337.20","322.20","8.08M","7.37%"
"09/01/2020","309.20","306.40","312.00","305.00","4.63M","-0.45%"
"08/31/2020","310.60","310.00","317.40","310.00","3.57M","0.71%"
"08/28/2020","308.40","309.00","312.00","307.00","6.86M","-2.59%"
"08/27/2020","316.60","315.00","322.60","307.40","7.46M","0.25%"
"08/26/2020","315.80","310.80","321.60","306.80","9.12M","5.97%"
"08/25/2020","298.00","299.00","306.00","294.40","7.81M","-0.33%"
"08/24/2020","299.00","290.00","300.60","289.80","6.42M","3.96%"
"08/21/2020","287.60","286.60","291.00","285.60","6.48M","2.79%"
"08/20/2020","279.80","279.40","280.00","274.00","4.81M","0.65%"
"08/19/2020","278.00","268.40","279.60","268.40","7.45M","4.67%"
"08/18/2020","265.60","256.00","266.00","255.80","17.08M","9.48%"
"08/17/2020","242.60","241.60","246.60","238.00","4.16M","-0.16%"
"08/14/2020","243.00","244.40","244.40","242.40","1.42M","-0.57%"
"08/13/2020","244.40","244.40","245.60","243.00","1.83M","1.41%"
"08/12/2020","241.00","239.00","241.60","236.80","3.72M","-0.58%"
"08/11/2020","242.40","240.40","244.00","240.40","2.72M","0.83%"
"08/10/2020","240.40","241.80","243.40","239.00","2.69M","-2.44%"
"08/07/2020","246.40","250.80","250.80","241.20","4.08M","-2.99%"
"08/06/2020","254.00","253.60","254.80","250.40","1.84M","0.40%"
"08/05/2020","253.00","251.60","253.00","249.20","1.66M","0.40%"
"08/04/2020","252.00","250.00","252.00","248.00","3.34M","1.94%"
"08/03/2020","247.20","245.00","247.40","245.00","3.30M","2.66%"
"07/31/2020","240.80","243.20","244.00","238.80","1.72M","0.00%"
"07/30/2020","240.80","241.60","242.80","239.80","1.54M","0.42%"
"07/29/2020","239.80","239.20","240.00","238.20","2.07M","-1.48%"
"07/28/2020","243.40","242.00","245.00","241.20","3.11M","2.79%"
"07/27/2020","236.80","236.00","239.00","234.20","3.00M","0.85%"
"07/24/2020","234.80","235.00","238.60","231.80","7.11M","-2.81%"
