"Date","Price","Open","High","Low","Vol.","Change %"
"06/21/2023","136.20","132.10","139.60","131.20","9.02M","2.18%"
"06/20/2023","133.30","137.50","138.50","132.30","4.65M","-2.70%"
"06/19/2023","137.00","136.40","141.00","135.80","6.99M","1.63%"
"06/16/2023","134.80","134.80","135.70","132.20","7.23M","0.22%"
"06/15/2023","134.50","133.00","135.20","131.70","6.75M","4.18%"
"06/14/2023","129.10","122.60","133.50","122.50","10.08M","5.39%"
"06/13/2023","122.50","122.80","123.00","120.20","5.81M","-0.49%"
"06/12/2023","123.10","124.50","126.00","122.50","6.68M","-1.60%"
"06/09/2023","125.10","125.00","126.40","122.80","5.52M","0.89%"
"06/08/2023","124.00","125.00","126.00","122.80","5.59M","-1.12%"
"06/07/2023","125.40","125.00","126.20","122.70","7.68M","3.98%"
"06/06/2023","120.60","117.90","123.30","117.10","9.10M","3.34%"
"06/05/2023","116.70","116.00","116.80","113.50","7.32M","-0.77%"
"06/02/2023","117.60","113.40","118.50","112.60","12.77M","6.23%"
"06/01/2023","110.70","112.20","114.20","110.20","6.18M","-2.12%"
"05/31/2023","113.10","113.70","115.40","111.70","12.13M","0.98%"
"05/30/2023","112.00","112.00","114.30","110.40","8.15M","1.08%"
"05/29/2023","110.80","111.30","112.50","109.60","7.10M","-0.45%"
"05/25/2023","111.30","112.10","114.10","110.50","4.58M","-1.15%"
"05/24/2023","112.60","112.70","114.80","112.00","4.33M","-0.44%"
"05/23/2023","113.10","115.50","116.00","112.20","5.65M","-2.92%"
"05/22/2023","116.50","114.20","118.50","114.20","6.55M","2.01%"
"05/19/2023","114.20","114.20","115.20","112.10","5.36M","0.00%"
"05/18/2023","114.20","114.40","116.20","113.50","4.07M","-0.26%"
"05/17/2023","114.50","117.60","118.00","113.40","4.04M","-2.97%"
"05/16/2023","118.00","117.10","118.60","115.30","7.26M","3.15%"
"05/15/2023","114.40","115.00","118.50","112.80","8.84M","0.26%"
"05/12/2023","114.10","114.30","115.90","112.80","8.59M","-1.55%"
"05/11/2023","115.90","110.00","116.30","108.70","22.45M","17.07%"
"05/10/2023","99.00","97.20","100.50","94.50","7.85M","3.07%"
"05/09/2023","96.05","97.90","99.05","95.50","5.65M","-0.67%"
"05/08/2023","96.70","93.20","97.20","93.20","6.49M","4.48%"
"05/05/2023","92.55","93.80","94.35","91.85","4.52M","0.16%"
"05/04/2023","92.40","90.55","93.90","90.55","6.66M","3.13%"
"05/03/2023","89.60","91.00","91.00","88.50","2.82M","-2.45%"
"05/02/2023","91.85","92.40","94.30","90.45","4.07M","0.44%"
"04/28/2023","91.45","91.45","92.75","90.95","5.23M","1.72%"
"04/27/2023","89.90","89.30","91.30","88.10","6.23M","0.56%"
"04/26/2023","89.40","87.50","91.10","87.45","4.54M","1.30%"
"04/25/2023","88.25","90.00","90.00","86.80","5.02M","-2.27%"
"04/24/2023","90.30","90.20","92.05","88.50","5.27M","1.23%"
"04/21/2023","89.20","90.30","92.65","88.80","5.88M","-3.20%"
"04/20/2023","92.15","96.10","96.10","91.30","8.74M","-4.26%"
"04/19/2023","96.25","100.80","100.80","95.65","6.63M","-4.13%"
"04/18/2023","100.40","101.60","104.90","99.75","9.37M","-1.18%"
"04/17/2023","101.60","96.25","103.60","96.20","10.02M","5.61%"
"04/14/2023","96.20","95.45","97.90","95.00","6.29M","-0.26%"
"04/13/2023","96.45","93.05","96.70","92.05","5.05M","3.16%"
"04/12/2023","93.50","94.40","95.75","93.10","7.18M","-2.45%"
"04/11/2023","95.85","96.30","96.30","93.65","5.60M","3.12%"
"04/06/2023","92.95","92.10","93.05","90.80","2.99M","-1.06%"
"04/04/2023","93.95","96.40","96.40","92.10","5.95M","-3.59%"
"04/03/2023","97.45","97.20","98.95","95.10","5.49M","-0.56%"
"03/31/2023","98.00","100.00","100.80","96.55","5.74M","-0.25%"
"03/30/2023","98.25","96.50","98.80","95.60","7.24M","0.31%"
"03/29/2023","97.95","96.80","98.35","96.80","7.74M","4.59%"
"03/28/2023","93.65","91.40","94.25","90.85","5.59M","3.48%"
"03/27/2023","90.50","92.65","92.70","89.85","4.02M","-2.32%"
"03/24/2023","92.65","93.45","94.10","91.95","3.88M","-1.54%"
"03/23/2023","94.10","92.30","94.25","90.50","5.64M","2.28%"
"03/22/2023","92.00","91.75","94.60","91.05","4.99M","1.77%"
"03/21/2023","90.40","89.05","90.70","87.80","7.29M","4.81%"
"03/20/2023","86.25","89.90","90.20","85.25","5.70M","-2.98%"
"03/17/2023","88.90","87.00","89.65","86.30","19.25M","5.33%"
"03/16/2023","84.40","84.95","87.35","83.30","7.42M","-2.37%"
"03/15/2023","86.45","85.10","87.20","84.80","7.91M","2.73%"
"03/14/2023","84.15","88.95","89.90","83.20","9.70M","-4.37%"
"03/13/2023","88.00","85.05","88.50","84.50","22.63M","5.07%"
"03/10/2023","83.75","84.05","84.50","80.10","51.99M","-4.12%"
"03/09/2023","87.35","88.00","90.00","86.80","11.08M","-2.84%"
"03/08/2023","89.90","93.20","93.45","88.30","15.62M","-6.31%"
"03/07/2023","95.95","99.05","99.80","95.20","9.48M","-3.37%"
"03/06/2023","99.30","98.75","100.30","96.25","7.98M","0.46%"
"03/03/2023","98.85","99.80","100.70","98.65","7.31M","1.13%"
"03/02/2023","97.75","97.00","100.50","96.75","9.37M","-2.45%"
"03/01/2023","100.20","94.25","100.80","94.00","15.58M","8.62%"
"02/28/2023","92.25","92.80","93.80","88.80","18.14M","-2.74%"
"02/27/2023","94.85","92.55","96.50","92.10","9.12M","2.10%"
"02/24/2023","92.90","94.50","97.00","92.55","5.01M","-2.42%"
"02/23/2023","95.20","93.30","96.80","92.35","4.52M","1.93%"
"02/22/2023","93.40","95.50","95.80","92.20","5.63M","-2.91%"
"02/21/2023","96.20","99.15","100.90","96.15","5.57M","-2.98%"
"02/20/2023","99.15","94.85","99.60","94.00","4.97M","4.59%"
"02/17/2023","94.80","97.50","98.80","94.40","5.40M","-4.15%"
"02/16/2023","98.90","99.10","102.90","98.25","6.45M","1.28%"
"02/15/2023","97.65","99.00","100.70","96.55","6.55M","0.15%"
"02/14/2023","97.50","99.05","99.35","96.00","4.97M","2.04%"
"02/13/2023","95.55","94.90","96.25","92.10","7.53M","0.63%"
"02/10/2023","94.95","100.10","100.50","94.30","9.53M","-7.64%"
"02/09/2023","102.80","98.75","103.40","98.35","6.22M","2.39%"
"02/08/2023","100.40","99.30","101.20","98.00","5.97M","0.40%"
"02/07/2023","100.00","100.10","101.50","98.40","6.02M","1.63%"
"02/06/2023","98.40","98.30","98.95","95.70","10.54M","-3.24%"
"02/03/2023","101.70","104.00","104.00","100.10","8.01M","-3.97%"
"02/02/2023","105.90","104.90","107.50","103.50","13.50M","1.92%"
"02/01/2023","103.90","97.35","105.60","96.95","15.56M","9.37%"
"01/31/2023","95.00","95.30","95.95","92.60","8.48M","1.50%"
"01/30/2023","93.60","99.45","101.60","92.60","14.03M","-3.95%"
"01/27/2023","97.45","98.50","99.00","95.20","3.60M","2.04%"
"01/26/2023","95.50","91.45","96.00","90.95","6.99M","12.16%"
"01/20/2023","85.15","83.65","85.70","82.55","3.45M","0.18%"
"01/19/2023","85.00","82.95","85.55","82.50","3.14M","-0.53%"
"01/18/2023","85.45","85.00","86.45","83.30","4.91M","-1.33%"
"01/17/2023","86.60","86.00","88.35","84.70","4.98M","0.70%"
"01/16/2023","86.00","87.50","88.05","83.65","6.20M","-1.71%"
"01/13/2023","87.50","87.85","89.85","86.90","9.19M","-1.19%"
"01/12/2023","88.55","87.65","90.75","85.65","7.21M","1.03%"
"01/11/2023","87.65","88.00","90.25","86.15","9.84M","-1.02%"
"01/10/2023","88.55","85.50","89.65","81.70","16.55M","6.75%"
"01/09/2023","82.95","82.00","83.70","80.25","9.06M","-0.60%"
"01/06/2023","83.45","89.60","90.35","81.95","15.67M","-6.55%"
"01/05/2023","89.30","88.60","89.85","87.15","9.68M","5.99%"
"01/04/2023","84.25","83.60","84.95","81.35","9.00M","-0.71%"
"01/03/2023","84.85","77.25","84.95","77.25","11.90M","10.48%"
"12/30/2022","76.80","76.50","78.10","75.65","7.46M","3.09%"
"12/29/2022","74.50","72.45","76.20","72.05","9.28M","0.34%"
"12/28/2022","74.25","73.50","75.30","72.90","12.84M","-6.66%"
"12/23/2022","79.55","80.60","81.90","79.10","7.19M","-4.73%"
"12/22/2022","83.50","81.55","84.50","81.40","9.00M","5.30%"
"12/21/2022","79.30","78.15","80.60","78.00","5.10M","1.86%"
"12/20/2022","77.85","79.00","79.15","76.30","6.58M","-4.13%"
"12/19/2022","81.20","82.00","85.85","80.40","6.15M","-0.98%"
"12/16/2022","82.00","80.15","83.40","78.70","11.04M","1.67%"
"12/15/2022","80.65","80.05","81.65","77.95","8.63M","-1.53%"
"12/14/2022","81.90","80.05","82.40","77.70","10.35M","0.49%"
"12/13/2022","81.50","81.40","84.25","80.70","6.99M","-1.45%"
"12/12/2022","82.70","83.70","84.75","82.05","14.26M","-12.02%"
"12/09/2022","94.00","96.00","96.25","89.60","13.34M","0.97%"
"12/08/2022","93.10","89.40","94.30","88.90","8.93M","6.04%"
"12/07/2022","87.80","91.95","96.15","86.80","12.42M","-1.68%"
"12/06/2022","89.30","89.50","91.30","86.50","11.29M","-1.87%"
"12/05/2022","91.00","88.00","91.95","85.55","20.41M","12.21%"
"12/02/2022","81.10","82.80","82.80","78.45","21.98M","1.63%"
"12/01/2022","79.80","88.00","89.60","78.75","16.45M","2.24%"
"11/30/2022","78.05","72.80","78.45","71.35","24.23M","8.86%"
"11/29/2022","71.70","66.20","71.85","65.65","8.48M","12.91%"
"11/28/2022","63.50","63.70","65.05","61.95","11.92M","-5.01%"
"11/25/2022","66.85","71.40","71.40","66.70","5.20M","-5.11%"
"11/24/2022","70.45","68.60","71.00","68.20","6.53M","4.84%"
"11/23/2022","67.20","65.60","68.50","64.85","10.77M","2.60%"
"11/22/2022","65.50","68.85","69.40","64.35","6.15M","-4.87%"
"11/21/2022","68.85","68.55","69.25","66.90","5.14M","-2.20%"
"11/18/2022","70.40","72.00","73.60","69.50","6.13M","1.81%"
"11/17/2022","69.15","70.50","70.50","67.10","8.47M","-5.27%"
"11/16/2022","73.00","75.50","76.00","71.45","7.95M","-3.82%"
"11/15/2022","75.90","71.10","78.05","69.40","13.10M","5.71%"
"11/14/2022","71.80","74.35","76.45","70.75","12.74M","0.14%"
"11/11/2022","71.70","70.00","74.05","67.60","16.26M","11.60%"
"11/10/2022","64.25","65.00","66.05","63.20","10.60M","-6.88%"
"11/09/2022","69.00","69.90","73.45","68.20","8.45M","-1.36%"
"11/08/2022","69.95","73.70","73.70","69.45","10.84M","-6.42%"
"11/07/2022","74.75","69.80","77.90","69.80","14.64M","-0.07%"
"11/04/2022","74.80","66.80","77.70","66.15","27.28M","17.52%"
"11/03/2022","63.65","64.80","67.65","63.00","13.93M","1.76%"
"11/02/2022","62.55","57.95","63.70","57.35","19.62M","10.32%"
"11/01/2022","56.70","54.55","58.15","52.05","13.61M","5.88%"
"10/31/2022","53.55","54.65","56.10","52.65","7.64M","-0.28%"
"10/28/2022","53.70","59.60","59.60","52.85","10.64M","-10.87%"
"10/27/2022","60.25","64.25","65.00","59.80","9.71M","-3.14%"
"10/26/2022","62.20","60.80","65.25","60.80","7.06M","4.01%"
"10/25/2022","59.80","58.25","62.20","57.75","16.44M","-4.24%"
"10/24/2022","62.45","65.85","67.05","61.20","13.01M","-7.75%"
"10/21/2022","67.70","68.70","69.95","67.10","6.99M","-1.46%"
"10/20/2022","68.70","65.00","69.50","65.00","16.54M","-4.32%"
"10/19/2022","71.80","74.50","75.05","71.55","5.72M","-4.14%"
"10/18/2022","74.90","74.90","75.80","72.80","7.55M","0.00%"
"10/17/2022","74.90","74.85","77.40","72.30","13.70M","-4.04%"
"10/14/2022","78.05","79.60","82.75","77.40","9.90M","-2.01%"
"10/13/2022","79.65","80.35","82.75","79.65","8.04M","-1.91%"
"10/12/2022","81.20","77.75","83.95","76.15","16.51M","6.84%"
"10/11/2022","76.00","75.00","79.80","75.00","12.26M","-2.31%"
"10/10/2022","77.80","76.80","79.65","74.65","23.93M","-3.53%"
"10/07/2022","80.65","82.70","82.90","78.10","15.69M","-14.75%"
"10/06/2022","94.60","93.95","95.10","91.85","3.24M","-1.10%"
"10/05/2022","95.65","96.00","97.30","94.60","5.54M","5.98%"
"10/03/2022","90.25","90.60","96.10","88.70","2.80M","-0.39%"
"09/30/2022","90.60","91.70","91.70","88.05","5.68M","-4.08%"
"09/29/2022","94.45","97.05","97.20","92.20","4.63M","-0.94%"
"09/28/2022","95.35","101.10","101.10","94.00","7.36M","-7.87%"
"09/27/2022","103.50","104.30","105.10","101.10","6.48M","4.33%"
"09/26/2022","99.20","96.30","101.30","96.30","8.81M","4.20%"
"09/23/2022","95.20","95.85","97.40","93.70","7.66M","1.71%"
"09/22/2022","93.60","90.00","94.60","88.75","8.46M","-4.00%"
"09/21/2022","97.50","98.70","99.80","96.65","3.11M","-2.11%"
"09/20/2022","99.60","99.05","100.50","98.30","4.37M","5.84%"
"09/19/2022","94.10","95.30","96.65","93.05","10.47M","-5.05%"
"09/16/2022","99.10","100.70","101.50","98.00","5.96M","-4.44%"
"09/15/2022","103.70","105.20","105.40","102.60","4.44M","-2.26%"
"09/14/2022","106.10","105.60","107.80","103.10","10.00M","2.51%"
"09/13/2022","103.50","101.70","104.50","101.10","6.56M","-0.10%"
"09/09/2022","103.60","101.80","104.50","100.70","5.25M","1.77%"
"09/08/2022","101.80","106.00","106.20","101.00","3.20M","-2.96%"
"09/07/2022","104.90","103.60","105.30","102.80","2.83M","-0.29%"
"09/06/2022","105.20","106.20","107.90","104.40","3.86M","-0.94%"
"09/05/2022","106.20","104.40","107.10","101.20","7.37M","-2.48%"
"09/02/2022","108.90","110.00","111.30","106.00","6.34M","-1.98%"
"09/01/2022","111.10","115.00","115.00","110.30","4.73M","-3.56%"
"08/31/2022","115.20","113.60","118.20","112.10","5.94M","-0.26%"
"08/30/2022","115.50","115.00","116.30","112.60","5.33M","-1.28%"
"08/29/2022","117.00","117.00","118.00","115.40","4.36M","-1.18%"
"08/26/2022","118.40","120.60","121.70","117.80","4.70M","1.98%"
"08/25/2022","116.10","114.00","117.00","113.70","4.14M","2.47%"
"08/24/2022","113.30","116.30","116.30","111.40","9.15M","-5.35%"
"08/23/2022","119.70","120.70","122.80","118.20","3.27M","0.76%"
"08/22/2022","118.80","117.80","120.30","116.10","4.83M","-1.41%"
"08/19/2022","120.50","120.00","123.80","119.60","3.81M","0.84%"
"08/18/2022","119.50","122.40","122.70","118.80","3.84M","-2.37%"
"08/17/2022","122.40","121.70","123.00","119.10","4.24M","-0.41%"
"08/16/2022","122.90","125.70","128.20","119.70","9.75M","-1.44%"
"08/15/2022","124.70","126.40","128.30","123.40","5.20M","-1.34%"
"08/12/2022","126.40","127.60","128.70","124.00","4.30M","1.69%"
"08/11/2022","124.30","123.30","124.50","119.70","5.34M","3.07%"
"08/10/2022","120.60","121.00","121.50","118.00","12.17M","-4.89%"
"08/09/2022","126.80","132.00","132.00","125.60","7.15M","-3.94%"
"08/08/2022","132.00","130.10","133.20","129.30","2.55M","-0.68%"
"08/05/2022","132.90","134.40","135.30","131.50","3.93M","-1.04%"
"08/04/2022","134.30","133.20","135.00","130.60","2.88M","1.51%"
"08/03/2022","132.30","134.40","137.00","131.20","4.92M","-0.60%"
"08/02/2022","133.10","132.00","135.10","129.50","7.47M","-0.75%"
"08/01/2022","134.10","126.10","135.30","125.50","9.67M","6.34%"
"07/29/2022","126.10","130.00","132.80","125.10","5.45M","-3.07%"
"07/28/2022","130.10","133.90","133.90","129.60","3.94M","-1.06%"
"07/27/2022","131.50","133.00","133.00","129.30","7.95M","-4.08%"
"07/26/2022","137.10","133.20","137.80","133.20","3.51M","2.93%"
"07/25/2022","133.20","135.00","135.70","130.20","12.09M","-5.93%"
"07/22/2022","141.60","142.20","147.10","139.60","4.11M","1.72%"
"07/21/2022","139.20","141.50","142.80","136.90","6.70M","-1.76%"
"07/20/2022","141.70","147.80","147.80","141.50","8.52M","-7.14%"
"07/19/2022","152.60","155.00","155.10","151.50","4.15M","-0.07%"
"07/18/2022","152.70","148.20","153.30","145.10","4.62M","1.13%"
"07/15/2022","151.00","150.70","155.60","150.50","5.90M","0.13%"
"07/14/2022","150.80","147.30","155.20","147.30","4.70M","2.65%"
"07/13/2022","146.90","145.00","149.60","144.60","5.40M","2.01%"
"07/12/2022","144.00","142.10","148.20","141.70","6.39M","-0.83%"
"07/11/2022","145.20","151.00","152.50","142.70","7.07M","-4.03%"
"07/08/2022","151.30","155.40","156.80","150.30","4.29M","-1.24%"
"07/07/2022","153.20","151.00","154.90","149.10","8.19M","-1.35%"
"07/06/2022","155.30","156.70","158.80","150.90","7.00M","2.85%"
"07/05/2022","151.00","154.80","162.00","150.30","7.72M","-2.45%"
"07/04/2022","154.80","148.40","156.80","145.40","8.71M","1.24%"
"06/30/2022","152.90","149.40","156.80","148.20","10.88M","5.96%"
"06/29/2022","144.30","147.00","154.00","143.00","20.95M","-8.84%"
"06/28/2022","158.30","158.00","164.00","152.00","11.73M","-0.06%"
"06/27/2022","158.40","163.30","163.90","153.90","14.06M","-3.00%"
"06/24/2022","163.30","155.40","165.30","155.00","13.63M","5.90%"
"06/23/2022","154.20","146.50","157.60","146.10","13.25M","9.44%"
"06/22/2022","140.90","143.30","154.00","139.50","16.41M","2.62%"
"06/21/2022","137.30","139.90","141.30","137.20","6.59M","-1.58%"
"06/20/2022","139.50","133.00","141.60","130.30","7.91M","4.81%"
"06/17/2022","133.10","126.00","135.10","124.80","8.28M","7.69%"
"06/16/2022","123.60","131.00","131.90","123.10","6.51M","-4.48%"
"06/15/2022","129.40","128.90","137.00","127.50","9.72M","4.95%"
"06/14/2022","123.30","116.00","125.30","115.10","11.57M","3.61%"
"06/13/2022","119.00","118.70","124.10","116.60","8.65M","-3.02%"
"06/10/2022","122.70","115.20","123.70","114.50","8.17M","4.69%"
"06/09/2022","117.20","118.60","119.30","115.60","6.29M","-0.76%"
"06/08/2022","118.10","116.70","122.00","116.00","8.06M","4.05%"
"06/07/2022","113.50","113.70","115.70","111.70","4.75M","0.18%"
"06/06/2022","113.30","105.00","114.80","104.00","12.26M","12.40%"
"06/02/2022","100.80","99.40","102.00","99.35","2.36M","-0.20%"
"06/01/2022","101.00","100.90","103.00","98.45","5.81M","1.20%"
"05/31/2022","99.80","95.50","101.50","92.30","5.30M","3.90%"
"05/30/2022","96.05","95.30","97.50","91.80","4.91M","1.59%"
"05/27/2022","94.55","94.55","95.70","92.25","4.76M","6.90%"
"05/26/2022","88.45","89.25","89.25","85.50","3.78M","-0.90%"
"05/25/2022","89.25","86.80","91.30","86.30","4.47M","-0.61%"
"05/24/2022","89.80","90.90","93.35","88.50","6.41M","-2.60%"
"05/23/2022","92.20","95.35","95.80","90.55","5.91M","-5.05%"
"05/20/2022","97.10","96.00","98.75","95.30","7.57M","3.96%"
"05/19/2022","93.40","90.00","95.00","89.90","4.59M","-0.59%"
"05/18/2022","93.95","93.40","95.20","92.10","4.27M","0.70%"
"05/17/2022","93.30","86.95","94.75","85.50","8.06M","9.51%"
"05/16/2022","85.20","87.10","89.10","83.75","6.84M","-1.56%"
"05/13/2022","86.55","81.50","88.35","81.50","11.25M","6.92%"
"05/12/2022","80.95","81.00","84.00","80.75","9.47M","-7.17%"
"05/11/2022","87.20","80.50","92.50","79.85","10.92M","9.75%"
"05/10/2022","79.45","76.00","81.55","74.75","6.95M","-6.58%"
"05/06/2022","85.05","86.00","88.60","83.60","4.55M","-5.55%"
"05/05/2022","90.05","90.50","92.80","89.40","2.42M","1.98%"
"05/04/2022","88.30","91.25","91.25","87.50","1.27M","-3.23%"
"05/03/2022","91.25","94.50","94.50","89.90","2.56M","-5.68%"
"04/29/2022","96.75","86.50","97.85","85.00","4.99M","8.77%"
"04/28/2022","88.95","88.50","89.85","85.60","2.18M","0.11%"
"04/27/2022","88.85","84.50","90.75","84.10","5.05M","-0.34%"
"04/26/2022","89.15","83.40","91.05","83.40","4.97M","6.89%"
"04/25/2022","83.40","85.90","88.00","82.50","3.14M","-8.40%"
"04/22/2022","91.05","89.00","92.50","87.10","2.53M","-3.04%"
"04/21/2022","93.90","94.05","95.10","92.05","2.95M","-4.38%"
"04/20/2022","98.20","100.90","101.20","97.45","1.60M","-2.58%"
"04/19/2022","100.80","101.50","104.50","100.30","961.01K","-2.14%"
"04/14/2022","103.00","103.00","104.80","102.60","997.52K","3.57%"
"04/13/2022","99.45","98.65","101.20","97.30","2.15M","-1.04%"
"04/12/2022","100.50","98.10","103.20","95.30","2.42M","3.77%"
"04/11/2022","96.85","102.60","102.60","96.85","3.47M","-8.11%"
"04/08/2022","105.40","105.00","105.50","101.50","2.52M","-2.95%"
"04/07/2022","108.60","108.90","111.80","107.50","1.11M","-2.07%"
"04/06/2022","110.90","109.00","113.30","107.50","2.36M","-1.95%"
"04/04/2022","113.10","107.10","113.70","107.00","1.96M","10.23%"
"04/01/2022","102.60","101.60","104.10","99.30","1.47M","-2.56%"
"03/31/2022","105.30","108.30","108.30","101.40","1.75M","-2.68%"
"03/30/2022","108.20","104.80","109.50","104.00","3.76M","2.56%"
"03/29/2022","105.50","105.70","106.40","103.00","1.56M","2.23%"
"03/28/2022","103.20","104.80","104.80","96.70","3.54M","0.68%"
"03/25/2022","102.50","107.50","109.20","100.20","3.20M","-3.85%"
"03/24/2022","106.60","108.00","110.10","105.50","1.80M","-0.28%"
"03/23/2022","106.90","107.70","111.00","105.00","3.52M","-1.02%"
"03/22/2022","108.00","101.90","108.00","101.50","4.51M","3.05%"
"03/21/2022","104.80","109.90","110.00","100.50","3.49M","0.29%"
"03/18/2022","104.50","98.50","108.00","96.85","6.34M","3.47%"
"03/17/2022","101.00","105.00","105.40","94.45","10.97M","8.60%"
"03/16/2022","93.00","78.50","95.00","76.70","17.30M","34.59%"
"03/15/2022","69.10","71.50","82.70","67.30","18.95M","-17.84%"
"03/14/2022","84.10","89.60","93.20","83.10","12.49M","-19.60%"
"03/11/2022","104.60","99.65","106.50","97.05","3.25M","-2.06%"
"03/10/2022","106.80","108.20","110.50","105.30","2.63M","8.65%"
"03/09/2022","98.30","94.90","98.45","92.40","2.94M","1.97%"
"03/08/2022","96.40","102.70","105.30","96.00","2.80M","-7.57%"
"03/07/2022","104.30","104.90","106.40","100.50","3.39M","-0.57%"
"03/04/2022","104.90","105.40","108.80","104.90","10.34M","-10.72%"
"03/03/2022","117.50","119.20","119.20","115.30","1.96M","-4.08%"
"03/02/2022","122.50","121.30","123.00","119.90","1.64M","0.57%"
"03/01/2022","121.80","118.70","124.70","118.70","3.48M","10.63%"
"02/28/2022","110.10","110.00","110.90","105.70","2.72M","0.55%"
"02/25/2022","109.50","107.00","111.90","105.30","2.18M","4.78%"
