Date,Open,High,Low,Close,Adj Close,Volume
2022-05-19,57.720001,59.209999,57.639999,58.549999,57.483078,6387759
2022-05-20,58.950001,59.290001,57.419998,58.340000,57.276905,4415066
2022-05-23,59.509998,60.180000,59.360001,60.009998,58.916473,7815063
2022-05-24,59.119999,60.080002,58.869999,59.939999,58.847752,5028530
2022-05-25,59.830002,60.658401,59.389999,60.360001,59.260098,5567944
2022-05-26,60.459999,60.740002,59.764999,60.119999,59.024471,6775039
2022-05-27,59.700001,60.264999,59.450001,60.020000,58.926296,3907640
2022-05-31,60.740002,60.849998,59.145000,59.220001,58.140873,5117038
2022-06-01,59.630001,60.020000,58.916100,59.730000,58.641579,4058887
2022-06-02,58.830002,59.660000,58.689999,59.240002,58.160507,3395874
2022-06-03,58.930000,59.720001,58.930000,59.660000,58.572853,2645475
2022-06-06,60.419998,60.580002,59.881302,60.119999,59.024471,4211713
2022-06-07,60.200001,61.674999,60.169998,61.549999,60.428413,5188308
2022-06-08,60.830002,61.669998,60.750000,61.290001,60.173153,5538815
2022-06-09,60.740002,60.860001,59.509998,59.529999,58.445221,3478023
2022-06-10,57.939999,58.240002,57.470001,57.980000,56.923466,6548299
2022-06-13,56.000000,56.880001,55.034302,55.919998,54.901001,9485021
2022-06-14,55.910000,56.369999,54.310001,54.939999,53.938862,6042633
2022-06-15,55.230000,55.520000,53.840000,54.959999,53.958500,4413440
2022-06-16,52.680000,53.349400,52.325001,52.400002,51.445148,8441172
2022-06-17,51.770000,51.990002,49.521000,49.930000,49.020161,10816456
2022-06-21,52.540001,52.949902,52.230000,52.450001,51.494240,5114772
2022-06-22,50.709999,51.430000,50.369999,50.830002,49.903759,5231164
2022-06-23,50.840000,50.900002,48.639999,49.169998,48.274006,7500100
2022-06-24,50.470001,51.360001,50.240002,50.910000,49.982300,4831652
2022-06-27,51.650002,52.250000,51.410000,51.840000,50.895355,4882931
2022-06-28,53.439999,53.660000,52.599998,53.150002,52.181484,5403257
2022-06-29,54.119999,54.299999,52.555000,52.599998,51.641502,5708927
2022-06-30,52.099998,52.400002,51.220001,52.290001,51.337154,6278638
2022-07-01,51.570000,52.040001,50.220001,51.900002,50.954262,5051171
2022-07-05,50.000000,50.100201,47.750000,48.599998,47.714394,9624618
2022-07-06,48.080002,48.669998,46.539101,48.009998,47.135139,8138051
2022-07-07,48.880001,49.215000,48.654999,48.950001,48.058014,6000652
2022-07-08,49.540001,49.759998,48.525002,49.049999,48.156193,3199816
2022-07-11,48.310001,48.684502,47.860001,48.340000,47.459129,3112642
2022-07-12,47.290001,47.820000,47.055000,47.689999,46.820976,5053400
2022-07-13,47.029999,48.160000,47.029999,47.779999,46.909336,3826933
2022-07-14,45.330002,46.185001,44.900002,46.139999,45.299221,6488544
2022-07-15,47.380001,47.705002,46.919998,47.470001,46.604988,3387771
2022-07-18,49.189999,49.525200,48.395000,48.560001,47.675121,3784553
2022-07-19,48.720001,49.584999,48.639999,49.529999,48.627441,4083954
2022-07-20,49.250000,49.459999,48.889999,49.299999,48.401638,3487714
2022-07-21,48.099998,49.006001,47.750000,48.980000,48.087467,2829536
2022-07-22,48.799999,49.389999,48.435001,48.790001,47.900932,3076278
2022-07-25,49.090000,50.240002,48.820000,50.189999,49.275417,3860029
2022-07-26,50.584999,50.740002,49.939999,50.060001,49.147789,3320831
2022-07-27,50.779999,51.685001,50.334999,51.419998,50.483006,4372980
2022-07-28,52.259998,52.450001,51.150002,51.490002,50.551731,5117847
2022-07-29,51.900002,53.500000,51.860001,53.380001,52.407291,6104532
2022-08-01,52.799999,52.904999,52.139999,52.360001,51.405876,4318655
2022-08-02,53.020000,53.255001,52.419998,52.720001,51.759319,4492498
2022-08-03,53.560001,53.580002,52.090000,52.360001,51.405876,3641379
2022-08-04,52.150002,52.209999,50.930000,51.090000,50.159019,5002827
2022-08-05,50.880001,52.185001,50.810001,51.889999,50.944439,5334488
2022-08-08,52.689999,52.860001,51.930000,51.970001,51.022984,3552307
2022-08-09,53.200001,53.459999,52.380001,52.520000,51.562962,4099243
2022-08-10,53.169998,53.285999,52.384998,53.130001,52.161846,4137914
2022-08-11,53.930000,54.330002,53.834999,53.930000,53.450283,5705225
2022-08-12,53.520000,54.299999,53.270000,54.290001,53.807079,3993983
2022-08-15,52.150002,53.119999,51.759998,53.029999,52.558285,4377917
2022-08-16,52.810001,53.130001,52.369999,52.740002,52.270866,3075603
2022-08-17,52.410000,53.099998,52.220001,52.910000,52.439354,3311105
2022-08-18,52.770000,53.794998,52.750000,53.689999,53.212414,8550633
2022-08-19,53.250000,53.480000,52.799999,52.860001,52.389801,4321446
2022-08-22,52.840000,53.180000,52.275002,52.849998,52.379887,4490994
2022-08-23,53.840000,55.139999,53.790001,55.049999,54.560318,5418352
2022-08-24,54.160000,54.575001,53.930000,54.439999,53.955742,6480483
2022-08-25,54.950001,55.099998,54.540001,54.740002,54.253078,3636080
2022-08-26,55.180000,55.580002,54.716999,54.880001,54.391830,3475573
2022-08-29,54.900002,56.180000,54.869999,55.660000,55.164890,4905028
2022-08-30,54.650002,54.700001,54.055000,54.400002,53.916103,7494213
2022-08-31,52.459999,53.665001,52.349998,52.980000,52.508732,6568531
2022-09-01,52.799999,52.860001,52.115002,52.400002,51.933891,6334794
2022-09-02,53.799999,54.040001,53.060001,53.230000,52.756508,5595494
2022-09-06,53.459999,53.590000,52.705002,52.799999,52.330330,5131494
2022-09-07,52.040001,52.310001,51.540001,52.189999,51.725758,5655508
2022-09-08,51.820000,52.389999,51.750000,52.160000,51.696026,6255961
2022-09-09,53.400002,53.740002,53.165001,53.650002,53.172771,5154250
2022-09-12,54.259998,54.564999,53.884998,53.970001,53.489925,4736263
2022-09-13,53.700001,54.215000,52.990002,53.169998,52.697041,4747975
2022-09-14,53.849998,54.480000,53.730000,54.209999,53.727791,4348513
2022-09-15,53.270000,53.544998,52.889999,53.099998,52.627663,5740218
2022-09-16,52.450001,52.810001,51.994999,52.540001,52.072647,4879017
2022-09-19,51.939999,52.889999,51.880001,52.490002,52.023090,4662563
2022-09-20,52.529999,52.865002,52.205002,52.849998,52.379887,6354990
2022-09-21,53.450001,53.590000,52.299999,52.330002,51.864513,5108911
2022-09-22,53.049999,53.389999,52.340000,52.340000,51.874424,3480027
2022-09-23,49.560001,49.590000,47.939999,48.110001,47.682053,9922917
2022-09-26,47.220001,48.220001,46.741001,46.799999,46.383701,6456265
2022-09-27,48.000000,49.000000,47.615002,48.070000,47.642406,7080110
2022-09-28,48.040001,49.799999,47.919998,49.610001,49.168709,4654751
2022-09-29,49.000000,50.130001,48.669998,50.080002,49.634529,5373180
2022-09-30,49.669998,50.404999,49.500000,49.759998,49.317371,5161419
2022-10-03,51.450001,52.560001,51.360001,52.330002,51.864513,5853257
2022-10-04,52.810001,53.945000,52.660000,53.680000,53.202503,6284299
2022-10-05,53.349998,54.355000,52.959999,54.020000,53.539482,8350326
2022-10-06,51.040001,52.029999,50.880001,51.669998,51.210381,12213514
2022-10-07,52.139999,52.630001,51.639999,51.970001,51.507717,6085787
2022-10-10,51.790001,52.029999,51.119999,51.160000,50.704922,3820625
2022-10-11,50.730000,51.250000,50.060001,50.180000,49.733639,4254453
2022-10-12,50.009998,50.724998,49.724201,50.320000,49.872391,4001576
2022-10-13,50.320000,52.494999,50.320000,52.189999,51.725758,9291623
2022-10-14,51.430000,51.590000,50.470001,50.529999,50.080524,5436625
2022-10-17,51.369999,51.950001,51.310001,51.410000,50.952698,4588346
2022-10-18,51.599998,51.700001,50.810001,51.439999,50.982430,3773047
2022-10-19,51.000000,51.924999,50.880001,51.740002,51.279762,5001210
2022-10-20,52.369999,52.730000,51.740002,52.020000,51.557270,4362973
2022-10-21,51.759998,52.990002,51.590000,52.990002,52.518642,3219369
2022-10-24,52.610001,53.470001,52.490002,52.939999,52.469086,3832212
2022-10-25,52.730000,53.009998,52.480000,52.810001,52.340244,3074376
2022-10-26,52.590000,53.740002,52.590000,53.310001,52.835796,5667610
2022-10-27,55.869999,56.730701,55.849998,56.009998,55.511776,7316421
2022-10-28,56.480000,56.680000,55.830002,56.180000,55.680267,5940751
2022-10-31,55.099998,55.994999,54.875000,55.630001,55.135159,5838825
2022-11-01,56.919998,56.950001,55.799999,55.840000,55.343292,4792770
2022-11-02,55.950001,56.044998,54.840000,54.910000,54.421562,3919461
2022-11-03,54.779999,55.869999,54.598999,55.730000,55.234268,3795150
2022-11-04,57.279999,57.665001,56.660000,57.060001,56.552441,6535189
2022-11-07,57.279999,57.439999,56.840000,56.860001,56.354218,4806178
2022-11-08,56.119999,56.520000,55.840000,56.209999,55.709999,4022750
2022-11-09,54.299999,54.520000,53.035000,53.110001,53.110001,5612875
2022-11-10,54.490002,54.740002,53.560001,53.880001,53.880001,5155983
2022-11-11,55.590000,55.994999,55.174999,55.770000,55.770000,5480342
2022-11-14,54.970001,55.410000,54.660000,54.660000,54.660000,3393581
2022-11-15,56.270000,56.669998,55.950001,56.279999,56.279999,4948655
2022-11-16,56.619999,56.730000,55.668900,55.820000,55.820000,4272507
2022-11-17,55.709999,56.750000,55.509998,56.689999,56.689999,4534539
2022-11-18,55.869999,56.145000,55.139999,55.939999,55.939999,3367940
2022-11-21,54.709999,54.830002,53.510101,54.689999,54.689999,4371219
2022-11-22,56.000000,56.950001,55.720001,56.820000,56.820000,3419207
2022-11-23,56.320000,57.000000,56.110001,56.830002,56.830002,3203577
2022-11-25,57.000000,57.540001,56.779999,56.820000,56.820000,1500910
2022-11-28,56.490002,57.055000,56.255001,56.490002,56.490002,3806189
2022-11-29,57.270000,58.029999,57.270000,57.619999,57.619999,4289617
2022-11-30,58.470001,58.740002,57.856201,58.470001,58.470001,5377406
2022-12-01,58.689999,58.770000,57.910000,58.049999,58.049999,4084642
2022-12-02,57.720001,58.209999,57.485001,57.720001,57.720001,3510813
